region,amplitude_A,frequency_THz,is_baseline,coordinate_treatment,analysis_stage,filename,frame,timestep,time_ps,strain_xy,cell_volume_A3,total_line_length_A,dislocation_density_A-2,dislocation_density_m-2,segment_count,segment_number_density_A-3,segment_number_density_m-3,shockley_length_A,perfect_length_A,stair_rod_length_A,hirth_length_A,frank_length_A,other_length_A,shockley_density_A-2,perfect_density_A-2,stair_rod_density_A-2,hirth_density_A-2,frank_density_A-2,other_density_A-2,fcc_count,hcp_count,other_atom_count,hcp_fraction,other_atom_fraction,coherent_correction_applied,has_PE,has_KE
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,950,95000,95.0,0.095,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,955,95500,95.5,0.0955,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,960,96000,96.0,0.096,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,965,96500,96.5,0.0965,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,970,97000,97.0,0.09699999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,975,97500,97.5,0.09749999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,980,98000,98.0,0.09799999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,985,98500,98.5,0.09849999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,990,99000,99.0,0.09899999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,995,99500,99.5,0.09949999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,before,elastic_dump_0.4_1.2.shear.wave,1000,100000,100.0,0.09999999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1010,101000,101.0,0.10099999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11672,0,1828,0.0,0.13540740740740742,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1011,101100,101.10000000000001,0.1011,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11746,0,1754,0.0,0.12992592592592592,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1012,101200,101.2,0.1012,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11694,0,1806,0.0,0.13377777777777777,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1013,101300,101.3,0.1013,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676,2,1822,0.00014814814814814815,0.13496296296296295,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1014,101400,101.4,0.10139999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11745,3,1752,0.00022222222222222223,0.12977777777777777,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1015,101500,101.5,0.10149999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800,1,1699,7.407407407407407e-05,0.12585185185185185,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1016,101600,101.60000000000001,0.1016,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11787,0,1713,0.0,0.12688888888888888,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1017,101700,101.7,0.1017,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11682,1,1817,7.407407407407407e-05,0.1345925925925926,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1018,101800,101.8,0.1018,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11637,0,1863,0.0,0.138,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1019,101900,101.9,0.10189999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11665,1,1834,7.407407407407407e-05,0.13585185185185186,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1020,102000,102.0,0.102,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11662,1,1837,7.407407407407407e-05,0.13607407407407407,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1021,102100,102.10000000000001,0.1021,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11574,2,1924,0.00014814814814814815,0.14251851851851852,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1022,102200,102.2,0.1022,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11603,0,1897,0.0,0.14051851851851851,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1023,102300,102.3,0.1023,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11726,0,1774,0.0,0.13140740740740742,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1024,102400,102.4,0.10239999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11771,0,1729,0.0,0.12807407407407406,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1025,102500,102.5,0.1025,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11674,0,1826,0.0,0.13525925925925925,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1026,102600,102.60000000000001,0.1026,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11562,0,1938,0.0,0.14355555555555555,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1027,102700,102.7,0.1027,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11641,0,1859,0.0,0.13770370370370372,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1028,102800,102.8,0.10279999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11628,1,1871,7.407407407407407e-05,0.1385925925925926,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1029,102900,102.9,0.10289999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11549,0,1951,0.0,0.14451851851851852,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1030,103000,103.0,0.103,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11535,0,1965,0.0,0.14555555555555555,1,0,0
elastic,0.4,1.2,0,registered,during_vibration,elastic_dump_0.4_1.2.shear.wave,1031,103100,103.10000000000001,0.1031,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11641,0,1859,0.0,0.13770370370370372,1,0,0
