region,amplitude_A,frequency_THz,is_baseline,coordinate_treatment,analysis_stage,filename,frame,timestep,time_ps,strain_xy,cell_volume_A3,total_line_length_A,dislocation_density_A-2,dislocation_density_m-2,segment_count,segment_number_density_A-3,segment_number_density_m-3,shockley_length_A,perfect_length_A,stair_rod_length_A,hirth_length_A,frank_length_A,other_length_A,shockley_density_A-2,perfect_density_A-2,stair_rod_density_A-2,hirth_density_A-2,frank_density_A-2,other_density_A-2,fcc_count,hcp_count,other_atom_count,hcp_fraction,other_atom_fraction,coherent_correction_applied,has_PE,has_KE
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,950,95000,95.0,0.095,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,955,95500,95.5,0.0955,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,960,96000,96.0,0.096,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,965,96500,96.5,0.0965,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,970,97000,97.0,0.09699999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,975,97500,97.5,0.09749999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,980,98000,98.0,0.09799999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,985,98500,98.5,0.09849999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,990,99000,99.0,0.09899999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,995,99500,99.5,0.09949999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,before,elastic_dump_0.2_1.2.shear.wave,1000,100000,100.0,0.09999999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500,0,0,0.0,0.0,0,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1010,101000,101.0,0.10099999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11648,0,1852,0.0,0.1371851851851852,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1011,101100,101.10000000000001,0.1011,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11643,0,1857,0.0,0.13755555555555554,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1012,101200,101.2,0.1012,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11589,0,1911,0.0,0.14155555555555555,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1013,101300,101.3,0.1013,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11613,0,1887,0.0,0.13977777777777778,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1014,101400,101.4,0.10139999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11630,0,1870,0.0,0.1385185185185185,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1015,101500,101.5,0.10149999999999999,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11636,1,1863,7.407407407407407e-05,0.138,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1016,101600,101.60000000000001,0.1016,158683.45183699526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11655,1,1844,7.407407407407407e-05,0.1365925925925926,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1017,101700,101.7,0.1017,158683.45183699526,11.67060889496282,7.354647734126205e-05,7354647734126205.0,2,1.2603708684472432e-05,1.2603708684472433e+25,0.0,11.67060889496282,0.0,0.0,0.0,0.0,0.0,7.354647734126205e-05,0.0,0.0,0.0,0.0,11668,0,1832,0.0,0.13570370370370372,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1018,101800,101.8,0.1018,158683.45183699526,24.41794256715132,0.00015387831739527709,1.5387831739527708e+16,4,2.5207417368944863e-05,2.5207417368944866e+25,0.0,24.41794256715132,0.0,0.0,0.0,0.0,0.0,0.00015387831739527709,0.0,0.0,0.0,0.0,11678,0,1822,0.0,0.13496296296296295,1,0,0
elastic,0.2,1.2,0,registered,during_vibration,elastic_dump_0.2_1.2.shear.wave,1019,101900,101.9,0.10189999999999999,158683.45183699526,25.712158794610914,0.0001620342795480859,1.620342795480859e+16,5,3.150927171118108e-05,3.150927171118108e+25,12.450946232662506,13.26121256194841,0.0,0.0,0.0,0.0,7.846404958125387e-05,8.357022996683204e-05,0.0,0.0,0.0,0.0,11678,3,1819,0.00022222222222222223,0.13474074074074074,1,0,0
