region,amplitude_A,frequency_THz,is_baseline,analysis_stage,frame_count,mean_dislocation_density_A-2,delta_dislocation_density_A-2_vib_minus_base,reduction_dislocation_density_A-2_percent,mean_segment_number_density_A-3,delta_segment_number_density_A-3_vib_minus_base,reduction_segment_number_density_A-3_percent,mean_shockley_density_A-2,delta_shockley_density_A-2_vib_minus_base,reduction_shockley_density_A-2_percent,mean_perfect_density_A-2,delta_perfect_density_A-2_vib_minus_base,reduction_perfect_density_A-2_percent,mean_stair_rod_density_A-2,delta_stair_rod_density_A-2_vib_minus_base,reduction_stair_rod_density_A-2_percent,mean_hirth_density_A-2,delta_hirth_density_A-2_vib_minus_base,reduction_hirth_density_A-2_percent,mean_frank_density_A-2,delta_frank_density_A-2_vib_minus_base,reduction_frank_density_A-2_percent,mean_other_density_A-2,delta_other_density_A-2_vib_minus_base,reduction_other_density_A-2_percent,mean_hcp_fraction,delta_hcp_fraction_vib_minus_base,reduction_hcp_fraction_percent,mean_other_atom_fraction,delta_other_atom_fraction_vib_minus_base,reduction_other_atom_fraction_percent
elastic,0.4,1.0,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.4,1.0,0,during_vibration,91,1.4875633551235512e-05,1.4875633551235512e-05,nan,1.592776372213549e-06,1.592776372213549e-06,nan,6.4403565435064535e-06,6.4403565435064535e-06,nan,8.063490535052935e-06,8.063490535052935e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,3.717864726761251e-07,3.717864726761251e-07,nan,8.221408221408222e-05,8.221408221408222e-05,nan,0.15148392348392348,0.15148392348392348,nan
elastic,0.4,1.2,0,after_removal,13,0.0010777118674172024,0.0010777118674172024,nan,0.00011004007197597083,0.00011004007197597083,nan,0.000916838094852026,0.000916838094852026,nan,2.2209254794071167e-05,2.2209254794071167e-05,nan,0.00011657979412826469,0.00011657979412826469,nan,6.224483222803613e-06,6.224483222803613e-06,nan,0.0,0.0,nan,1.5860240420036893e-05,1.5860240420036893e-05,nan,0.005168091168091167,0.005168091168091167,nan,0.18540170940170939,0.18540170940170939,nan
elastic,0.4,1.2,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.4,1.2,0,during_vibration,91,4.942050317106007e-06,4.942050317106007e-06,nan,7.617626127977844e-07,7.617626127977844e-07,nan,3.4432355251439553e-06,3.4432355251439553e-06,nan,1.4988147919620521e-06,1.4988147919620521e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,4.558404558404559e-05,4.558404558404559e-05,nan,0.14335938135938134,0.14335938135938134,nan
elastic,0.4,1.5,0,after_removal,13,0.0015981438355072116,0.0015981438355072116,nan,0.0001367017634238933,0.0001367017634238933,nan,0.0013632482133150436,0.0013632482133150436,nan,2.0148210461682964e-05,2.0148210461682964e-05,nan,7.519251674395567e-05,7.519251674395567e-05,nan,1.0430570761262875e-05,1.0430570761262875e-05,nan,3.6084774416216807e-06,3.6084774416216807e-06,nan,0.00012551584678364478,0.00012551584678364478,nan,0.010472934472934474,0.010472934472934474,nan,0.19709401709401708,0.19709401709401708,nan
elastic,0.4,1.5,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.4,1.5,0,during_vibration,91,1.3897758411737272e-05,1.3897758411737272e-05,nan,1.8697809586854708e-06,1.8697809586854708e-06,nan,1.3167402541388263e-05,1.3167402541388263e-05,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,7.3035587034901e-07,7.3035587034901e-07,nan,8.221408221408222e-05,8.221408221408222e-05,nan,0.15297110297110297,0.15297110297110297,nan
elastic,0.5,0.5,0,after_removal,13,0.00045671874213943064,0.00045671874213943064,nan,4.265870631667593e-05,4.265870631667593e-05,nan,0.00042452275483940944,0.00042452275483940944,nan,0.0,0.0,nan,3.2195987300021176e-05,3.2195987300021176e-05,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0029743589743589744,0.0029743589743589744,nan,0.21147578347578347,0.21147578347578347,nan
elastic,0.5,0.5,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.5,0.5,0,during_vibration,91,1.661708290583948e-06,1.661708290583948e-06,nan,2.0775343985394116e-07,2.0775343985394116e-07,nan,1.661708290583948e-06,1.661708290583948e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,2.9304029304029302e-05,2.9304029304029302e-05,nan,0.2442238502238502,0.2442238502238502,nan
elastic,0.5,0.8,0,after_removal,13,0.0015942000211751723,0.0015942000211751723,nan,0.00010325345960740877,0.00010325345960740877,nan,0.0014889920542773204,0.0014889920542773204,nan,1.633173588202387e-05,1.633173588202387e-05,nan,6.355966271349064e-05,6.355966271349064e-05,nan,5.968204835292434e-06,5.968204835292434e-06,nan,0.0,0.0,nan,1.9348363467044865e-05,1.9348363467044865e-05,nan,0.014444444444444444,0.014444444444444444,nan,0.22176638176638178,0.22176638176638178,nan
elastic,0.5,0.8,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.5,0.8,0,during_vibration,91,3.0940627700576393e-06,3.0940627700576393e-06,nan,2.7700458647192157e-07,2.7700458647192157e-07,nan,3.0940627700576393e-06,3.0940627700576393e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,4.802604802604802e-05,4.802604802604802e-05,nan,0.29424175824175824,0.29424175824175824,nan
elastic,0.5,1.0,0,after_removal,13,0.0009806421844134946,0.0009806421844134946,nan,8.289362250172253e-05,8.289362250172253e-05,nan,0.0009054237359674586,0.0009054237359674586,nan,0.0,0.0,nan,3.981583999612218e-05,3.981583999612218e-05,nan,2.0143663509002512e-05,2.0143663509002512e-05,nan,0.0,0.0,nan,1.525894494091134e-05,1.525894494091134e-05,nan,0.005418803418803419,0.005418803418803419,nan,0.21243304843304842,0.21243304843304842,nan
elastic,0.5,1.0,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.5,1.0,0,during_vibration,91,4.5296112322078e-06,4.5296112322078e-06,nan,6.232603195618236e-07,6.232603195618236e-07,nan,4.5296112322078e-06,4.5296112322078e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,6.023606023606024e-05,6.023606023606024e-05,nan,0.2668270248270248,0.2668270248270248,nan
elastic,0.5,1.2,0,after_removal,13,0.0006503154194189355,0.0006503154194189355,nan,5.720144710645181e-05,5.720144710645181e-05,nan,0.0005530215834016645,0.0005530215834016645,nan,1.2279088275866594e-05,1.2279088275866594e-05,nan,7.016710061379401e-05,7.016710061379401e-05,nan,0.0,0.0,nan,0.0,0.0,nan,1.4847647127610306e-05,1.4847647127610306e-05,nan,0.0036353276353276354,0.0036353276353276354,nan,0.17885470085470084,0.17885470085470084,nan
elastic,0.5,1.2,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.5,1.2,0,during_vibration,91,1.4090119858301718e-06,1.4090119858301718e-06,nan,1.3850229323596078e-07,1.3850229323596078e-07,nan,5.437236886014684e-07,5.437236886014684e-07,nan,8.652882972287033e-07,8.652882972287033e-07,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,2.9304029304029302e-05,2.9304029304029302e-05,nan,0.23546601546601548,0.23546601546601548,nan
elastic,0.5,1.5,0,after_removal,13,0.0015700307765465324,0.0015700307765465324,nan,0.0001444578918451071,0.0001444578918451071,nan,0.0014176376227163204,0.0014176376227163204,nan,3.7174079902246875e-06,3.7174079902246875e-06,nan,0.00012205589772774865,0.00012205589772774865,nan,5.7957893387631866e-06,5.7957893387631866e-06,nan,0.0,0.0,nan,2.0824058773475594e-05,2.0824058773475594e-05,nan,0.009886039886039887,0.009886039886039887,nan,0.2361139601139601,0.2361139601139601,nan
elastic,0.5,1.5,0,before,11,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan
elastic,0.5,1.5,0,during_vibration,91,1.286841050826333e-05,1.286841050826333e-05,nan,1.3157717857416275e-06,1.3157717857416275e-06,nan,5.421382207550225e-06,5.421382207550225e-06,nan,6.855279169695832e-06,6.855279169695832e-06,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,5.917491310172739e-07,5.917491310172739e-07,nan,4.9654049654049646e-05,4.9654049654049646e-05,nan,0.18486202686202685,0.18486202686202685,nan
flow,,,1,after_removal,13,0.01290523128283891,0.0,0.0,0.0007673719556738407,0.0,0.0,0.009315578147388764,0.0,0.0,0.00013238388063554127,0.0,0.0,0.0006787525812238183,0.0,0.0,0.0005208626621527144,0.0,0.0,0.00011089556322821837,0.0,0.0,0.0021467584482098524,0.0,0.0,0.27321367521367523,0.0,0.0,0.3907407407407408,0.0,0.0
flow,,,1,before,11,0.017175513920109294,0.0,0.0,0.0007487748750275213,0.0,0.0,0.012442953739226308,0.0,0.0,0.0002482291109674316,0.0,0.0,0.0012771868050741218,0.0,0.0,0.0009029127062716201,0.0,0.0,0.0,0.0,nan,0.0023042315585698123,0.0,0.0,0.28530639730639734,0.0,0.0,0.306020202020202,0.0,0.0
flow,,,1,during_vibration,291,0.009112288978637645,0.0,0.0,0.0006696207495405018,0.0,0.0,0.006264538056978461,0.0,0.0,0.0001688929078699701,0.0,0.0,0.0007016698955767818,0.0,0.0,0.000490196497331637,0.0,0.0,2.291937910205496e-06,0.0,0.0,0.0014846996829705889,0.0,0.0,0.2701975308641975,0.0,0.0,0.3297576683212422,0.0,0.0
flow,0.1,0.5,0,after_removal,13,0.00878873770672128,-0.00411649357611763,31.897867507354572,0.000748951150673458,-1.8420805000382763e-05,2.4005053695514817,0.007553155905779277,-0.0017624222416094872,18.919086005451085,6.472294120889741e-05,-6.766093942664386e-05,51.10965104045972,0.00042604083498217393,-0.0002527117462416444,37.23179155886154,0.00022618216894930836,-0.00029468049320340603,56.57546885497566,1.0361893804893643e-05,-0.00010053366942332472,90.65616918905106,0.0005082739619967284,-0.001638484486213124,76.32365381300491,0.1873960113960114,-0.08581766381766384,31.410456943836166,0.43225641025641026,0.041515669515669484,-10.624863288370388
flow,0.1,0.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.1,0.5,0,during_vibration,291,0.007697319419351449,-0.0014149695592861958,15.528146249568836,0.0006472719052752517,-2.23488442652501e-05,3.3375375958086764,0.006284257410908426,1.9719353929964836e-05,-0.3147774624498963,6.314706921434363e-05,-0.00010574583865562646,62.61117769198439,0.0006959836634997073,-5.686232077074544e-06,0.81038564044427,0.00016894944652936613,-0.0003212470508022708,65.53434236086242,1.4919742331815074e-07,-2.142740486887345e-06,93.4903374714556,0.0004848326317762875,-0.0009998670511943014,67.34473393257323,0.20389257986508846,-0.06630495099910905,24.53943631055393,0.39614102074583174,0.06638335242458954,-20.130950331660046
flow,0.1,0.8,0,after_removal,13,0.008829684115136599,-0.004075547167702311,31.58058215602756,0.000734893167910008,-3.2478787763832746e-05,4.232469993682873,0.007516601124759872,-0.001798977022628892,19.311490861500214,0.00012692269032389512,-5.461190311646143e-06,4.125268337374883,0.00025634957757791237,-0.00042240300364590597,62.23225006147251,0.0003320588679007487,-0.00018880379425196566,36.248287306992516,0.0,-0.00011089556322821837,100.0,0.0005977518545741686,-0.001549006593635684,72.15560720990179,0.20229629629629628,-0.07091737891737895,25.95674570898247,0.41097435897435897,0.02023361823361819,-5.1782719650018105
flow,0.1,0.8,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.1,0.8,0,during_vibration,291,0.007762897777543495,-0.0013493912010941493,14.808476819135002,0.0006607851599472633,-8.835589593238495e-06,1.319491607645303,0.0062863923199522895,2.1854262973828448e-05,-0.34885673572504866,7.527554860744204e-05,-9.361735926252805e-05,55.43001209654324,0.0007006153184792714,-1.0545770975104113e-06,0.15029533177328852,0.00016833586538955074,-0.0003218606319420862,65.65951280641954,0.0,-2.291937910205496e-06,100.0,0.000532278725114942,-0.0009524209578556468,64.14906454011238,0.2049005981926944,-0.0652969326715031,24.166369123602998,0.397907089219804,0.0681494208985618,-20.666515882861056
flow,0.1,1.0,0,after_removal,13,0.008202458408804417,-0.004702772874034493,36.44082597952457,0.0006786612368562078,-8.87107188176329e-05,11.560328490208468,0.007035547118844293,-0.0022800310285444707,24.475464565595242,8.973402044127811e-05,-4.2649860194263154e-05,32.21680765778435,0.0003875489461117439,-0.00029120363511207445,42.90276651132914,0.0001667341848990907,-0.00035412847725362366,67.98883909052304,5.927841035801544e-06,-0.00010496772219241682,94.65457330912122,0.0005169662974722097,-0.0016297921507376426,75.91874866483931,0.19496866096866097,-0.07824501424501426,28.638762017977438,0.41661538461538467,0.025874643874643888,-6.621946773605544
flow,0.1,1.0,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.1,1.0,0,during_vibration,291,0.007997331825963998,-0.001114957152673646,12.235752787115192,0.0006764856561607385,6.864906620236656e-06,-1.0251932343714558,0.006466972571838169,0.0002024345148597083,-3.231435630504372,7.432286416379301e-05,-9.457004370617708e-05,55.99408814666519,0.0007480152275894686,4.634533201268681e-05,-6.605005046509847,0.00016594596522718962,-0.0003242505321044473,66.14705202291138,0.0,-2.291937910205496e-06,100.0,0.0005420751971453776,-0.0009426244858252112,63.48923601433032,0.2060239277077765,-0.06417360315642101,23.750625311478125,0.3936163930253277,0.06385872470408549,-19.365349418311574
flow,0.1,1.2,0,after_removal,13,0.008616649317182378,-0.004288581965656532,33.231345271273,0.0007053229283041304,-6.204902736971034e-05,8.085912823752357,0.007247667989727268,-0.002067910157661496,22.198409212434644,9.520568578801048e-05,-3.7178194847530785e-05,28.083626699147775,0.0005106474295369479,-0.0001681051516868704,24.766778990920375,0.00024397770526779296,-0.00027688495688492137,53.1589182723449,2.9296397124116922e-06,-0.00010796592351580668,97.35819934799139,0.0005162208671499477,-0.0016305375810599047,75.95347219523389,0.19495726495726495,-0.07825641025641028,28.642933116436218,0.4071965811965812,0.01645584045584042,-4.21144732045205
flow,0.1,1.2,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.1,1.2,0,during_vibration,291,0.007852468468891382,-0.0012598205097462626,13.825510941320204,0.0006546132407461042,-1.5007508794397605e-05,2.241195304162223,0.0063382672745770615,7.37292175986004e-05,-1.1769298378907416,8.656734427169809e-05,-8.2325563598272e-05,48.74423955187869,0.0007240134205078546,2.2343524931072757e-05,-3.1843356928839146,0.0001623933379593966,-0.00032780315937224033,66.87178736621384,0.0,-2.291937910205496e-06,100.0,0.0005412270915753718,-0.0009434725913952171,63.54635905272883,0.20531271477663232,-0.06488481608756519,24.013844937826832,0.3947216494845361,0.06496398116329388,-19.70052174799086
flow,0.1,1.5,0,after_removal,13,0.009193992736594995,-0.003711238546243915,28.757629095567143,0.0007964574372533925,2.9085481579551827e-05,-3.790271636133931,0.007340747738972527,-0.001974830408416237,21.199225396115633,0.00010099483026408653,-3.1389050371454736e-05,23.710628681349956,0.0005173177608706957,-0.00016143482035312269,23.7840451467675,0.0003566367093950418,-0.00016422595275767256,31.52960745524169,0.0,-0.00011089556322821837,100.0,0.000878295697092643,-0.0012684627511172094,59.087353408342715,0.20400000000000001,-0.06921367521367522,25.33316648939498,0.4115840455840456,0.020843304843304822,-5.334305504921613
flow,0.1,1.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.1,1.5,0,during_vibration,291,0.007791708181611729,-0.0013205807970259158,14.492305941150613,0.0006441101501757104,-2.5510599364791378e-05,3.809708612269993,0.006263369170581231,-1.168886397230097e-06,0.018658780369735343,7.18672438552482e-05,-9.702566401472188e-05,57.448039256581175,0.000710561218889255,8.891323312473168e-06,-1.26716613731367,0.00017469453232371829,-0.00031550196500791867,64.36234586035187,0.0,-2.291937910205496e-06,100.0,0.0005712160159622761,-0.0009134836670083127,61.526494380372846,0.20499936362479318,-0.06519816723940433,24.12981607599265,0.39499809087437954,0.06524042255313733,-19.78435342694795
flow,0.2,0.5,0,after_removal,13,0.008033239371803056,-0.0048719919110358535,37.75206971698772,0.0006539385775135889,-0.00011343337816025183,14.782059380922293,0.006704461607049418,-0.0026111165403393463,28.029570457430648,3.6759133161714516e-05,-9.562474747382675e-05,72.2329236873528,0.00045602191934424367,-0.00022273066187957467,32.81470568818792,0.00025532004905942906,-0.0002655426130932853,50.98131088832578,5.811312840612457e-06,-0.00010508425038760591,94.75965253122615,0.0005748653503476401,-0.0015718930978622122,73.22170312980433,0.1923019943019943,-0.08091168091168094,29.61479905733176,0.427076923076923,0.03633618233618224,-9.299307327743323
flow,0.2,0.5,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.2,0.5,0,during_vibration,291,0.0075127867789634905,-0.001599502199674154,17.553242697020917,0.0006258109511406947,-4.380979839980711e-05,6.542479221241229,0.006159152957144757,-0.00010538509983370418,1.6822485373252563,3.8217019604391675e-05,-0.0001306758882655784,77.37204001850996,0.0006759647547038764,-2.5705140872905462e-05,3.663423646211229,0.0001749823435587967,-0.00031521415377284024,64.30363241856982,0.0,-2.291937910205496e-06,100.0,0.0004644697039516692,-0.0010202299790189196,68.71625223073008,0.19768053964617538,-0.07251699121802213,26.83850995458189,0.4029680539646175,0.07321038564337529,-22.201268590987077
flow,0.2,0.8,0,after_removal,13,0.009088025545808275,-0.003817205737030635,29.578747202358706,0.0008206953385696857,5.3323382895845e-05,-6.948831332912205,0.007595716920203626,-0.0017198612271851384,18.462205994882133,0.00013916694409604491,6.7830634605036495e-06,-5.123783521029819,0.00033935529784521513,-0.0003393972833786032,50.00309284520969,0.0003618026533997609,-0.00015906000875295348,30.53780205621993,4.2286192694369944e-06,-0.00010666694395878136,96.1868454008979,0.0006477551109941893,-0.001499003337215663,69.82636255446708,0.17839886039886038,-0.09481481481481485,34.70353917704229,0.428951566951567,0.03821082621082622,-9.779074006562158
flow,0.2,0.8,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.2,0.8,0,during_vibration,291,0.007793201858835022,-0.0013190871198026227,14.475914041960467,0.000657839963416184,-1.1780786124317849e-05,1.759322143527049,0.006343247458469955,7.870940149149429e-05,-1.2564278606914194,7.797776300573482e-05,-9.091514486423526e-05,53.83005480267439,0.0006588887853362679,-4.2781110240513965e-05,6.097042285866823,0.000186774794178888,-0.0003034217031527489,61.89797454784186,8.80925169789395e-08,-2.2038453932265565e-06,96.1564178249907,0.0005262249653271967,-0.0009584747176433922,64.55680759126147,0.1992534046073565,-0.07094412625684102,26.256393250498594,0.40298587247040857,0.07322820414916636,-22.206672106205325
flow,0.2,1.0,0,after_removal,13,0.008851220938670355,-0.004054010344168555,31.413697711558942,0.0007901555829111563,2.2783627237315542e-05,-2.969046114971572,0.007259360999770085,-0.0020562171476186794,22.07288817812188,8.60479303360192e-05,-4.6335950299522066e-05,35.001202621554064,0.0004939313844556218,-0.00018482119676819652,27.22953869802696,0.000208771436368274,-0.00031209122578444037,59.9181412801935,1.9844400812792605e-05,-9.105116241542576e-05,82.1053248343636,0.0007832647869275625,-0.00136349366128229,63.51406989544098,0.1889059829059829,-0.08430769230769233,30.85778639804793,0.42264387464387465,0.03190313390313387,-8.164783084214356
flow,0.2,1.0,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.2,1.0,0,during_vibration,291,0.007659403088950677,-0.0014528858896869674,15.944247302659456,0.0006450196961632498,-2.4601053377252017e-05,3.6738785938359024,0.006184175522078356,-8.036253490010473e-05,1.2828166126404783,6.175762979876018e-05,-0.00010713527807120991,63.43385250592814,0.0006668414942144427,-3.4828401362339075e-05,4.9636448110275095,0.00021716521163607654,-0.0002730312856955604,55.69833468451818,6.253602494643112e-08,-2.2294018852590648e-06,97.27147822513115,0.0005294006951980951,-0.0009552989877724937,64.34291047069738,0.20077434135166095,-0.06942318951253657,25.693495159076406,0.3993913707521955,0.06963370243095329,-21.116628700539504
flow,0.2,1.2,0,after_removal,13,0.008363070962791657,-0.0045421603200472525,35.19627212018522,0.0007300455876467493,-3.73263680270914e-05,4.86418193303853,0.006947074378365293,-0.002368503769023471,25.425193493625326,0.00010736823274641052,-2.501564788913075e-05,18.89629444992623,0.0003601549397691658,-0.0003185976414546525,46.93870053211556,0.00036713074102501724,-0.00015373192112769712,29.514866835016807,1.4082130395665316e-05,-9.681343283255305e-05,87.30144833054783,0.0005672605404901044,-0.001579497907719748,73.57594931264232,0.18857549857549857,-0.08463817663817666,30.978748253352528,0.4395726495726496,0.0488319088319088,-12.497265767407937
flow,0.2,1.2,0,before,11,0.011551924707260804,-0.005623589212848491,32.741897791275555,0.0008009083973132936,5.2133522285772354e-05,-6.9625095638867665,0.009058251172152159,-0.0033847025670741496,27.20176123779921,3.334374868364647e-05,-0.00021488536228378517,86.56734959340798,0.0010867277793139057,-0.00019045902576021604,14.912385956662206,0.00037769545951317783,-0.0005252172467584424,58.16921648242295,0.0,0.0,nan,0.0009959065475979153,-0.001308325010971897,56.779233237476646,0.22419528619528617,-0.06111111111111117,21.41946752265863,0.33882154882154886,0.03280134680134683,-10.718686735322605
flow,0.2,1.2,0,during_vibration,291,0.00771514177157594,-0.0013971472070617042,15.332560351598817,0.0006501088225221003,-1.9511927018401546e-05,2.9138773002166913,0.006261462605416983,-3.0754515614782665e-06,0.04909303022035804,3.934022392617192e-05,-0.00012955268394379817,76.70700065365695,0.000677036663422949,-2.4633232153832866e-05,3.5106582609738486,0.00018919616583052724,-0.0003010003315011097,61.404015153023686,0.0,-2.291937910205496e-06,100.0,0.0005481061129793087,-0.0009365935699912802,63.08303158773111,0.20050375461372025,-0.06969377625047726,25.793639204462483,0.39861244749904545,0.06885477917780325,-20.88041789242837
flow,0.2,1.5,0,after_removal,13,0.008697666252597247,-0.004207565030241663,32.60356159472159,0.0007208351851465579,-4.653677052728284e-05,6.064434617814278,0.0072751170831927316,-0.0020404610641960325,21.903751242406692,9.904782471601152e-05,-3.333605591952974e-05,25.18135573567706,0.0006457217394688767,-3.3030841754941656e-05,4.86640385151622,0.00021209423353982725,-0.0003087684286128871,59.280200146571026,1.0176654568269845e-05,-0.00010071890865994852,90.82320854683184,0.00045550871711153013,-0.0016912497310983222,78.78155702653125,0.19705413105413105,-0.07615954415954418,27.875451000020863,0.40196581196581194,0.01122507122507116,-2.8727670433831403
